topic,text,audio,
初次见面…,我的名字是阿斯托洛吉斯·莫娜·梅姬斯图斯，意为“伟大的占星术士莫娜”。如果想找我占卜，记住我的名字是最基本的尊重……而且要一次性全念对！,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/6d3e67dfd69464514d0827776967af6f_1905997608214942919.mp3,
闲聊·占卜,占卜就是把既定的命运准确地展示出来。过度的修饰，只会让人们产生误解。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/0b0d3e0bf9d80feda3dd75c893e7562a_4307423813126030862.mp3,
闲聊·生活,限制物欲是占星术士修行的一部分，只有简朴地生活，才能窥探到世界的真实。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/901e1035e700f4c3b8f218a5c2d77ef6_8962893742524056389.mp3,
闲聊.命运,正是因为无法更改，无可违逆，只能接受，命运才会被称之为命运。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/02ee232996da72d989c498d700ef8c40_2623281439282998288.mp3,
下雨的时候···,这么大的雨…不仅看不见星光，连水占盘都模糊了。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/8e9271fd51545950cb2f4a52d3d3a719_315413168311738663.mp3,
打雷的时候···,这些落雷…究竟是从哪个星空降下的呢?,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/df2cd6b2a6838fd962dd1bd29c61c836_6588736666730438758.mp3,
下雪的时候···,纯净的融雪之水，很适合用在水占盘里。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/18295255eb149c00b9b6aae9fc576301_8686253979598646876.mp3,
阳光很好···,嗯，是个无须占卜也能感觉到的好天气。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/226f54027b434a2e5f7e52b7cdfb2c31_8085814175083529401.mp3,
早上好···,你来得不巧，清晨的启明星刚刚消失了……早餐？我，我已经吃过了。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/87af82b1bb204dc1f7abbb33da36dbce_1204505379849243402.mp3,
中午好···,已经正午了，去吃点东西吧，嗯？我……我吃份沙拉就行了，呃……简朴的生活是……是占星术士修行的一环！,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/8fa8b9874d3a66fea5f46942d6e7409b_8300925850923529463.mp3,
晚上好···,入夜了，过会就可以开始占卜……呃，昨天的稿子我写了没……,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/939e56f29505a9c9decdb9198e6728cd_4923394801711663047.mp3,
晚安···,已经这么晚了，明天截稿的稿子一点没动……什么？你要去休息了？呜……我也想去睡觉……,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/7daee34776cc6b9b9e4366c7f324b178_3498969935732255777.mp3,
关于莫娜自己···,占星术士的工作，是向人们明确地展示他们即将面对的命运，我也是这么做的…不过，总有些人不愿意接受。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/116afb681ea4e447ad0414feca4e0af1_4446345438620092632.mp3,
关于我们·工作,为什么要写稿，不用占卜来赚钱? …我才不会为摩拉而使用「水占术」…我也不是因为这个而学习「水占术」的。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/a9cc7f0c4be55e8e8984923b1d07da72_7814135958695320081.mp3,
关于我们·我的命运,我不知道。除非万不得已，占星术士不会占卜自己的命运。老太婆以前说过，这种行为可能会导致命运的自相矛盾，很危险。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/09d85c8a6bc529d33556069587de3cae_1886392750447728734.mp3,
关于我们·你的命运,你不是这个世界的人，所以我无法准确地为你预言。我只能告诉你，你要走的路还远未到尽头。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/fa66c1b5c585e88b2cd5295278cee6f1_2374814254812885930.mp3,
关于「神之眼」·嫌弃,我刚刚拿到「神之眼」的时候，那个老太婆还假模假样地说什么「愿你求真之心永在」。结果这东西在「水占术」上一点用场都派不上，只会糊我一身水...,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/886b9415d6b72e63b69e61f615b9a89b_7917298159605973859.mp3,
关于「神之眼」·价值,哎…不过，「神之眼」当成个小饰品，装在身上倒是无所谓。毕竟，这也算那个抠门老太婆破天荒送我的「教具」。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/dbc05c535f08d4cd2ce08ac8113faf0b_4291245435272019784.mp3,
有什么想要分享···,你听说过「命之座」吗?占星术士认为，「命之座」是「神之眼」持有者的命运在星空上的映射，过去，现在和未来，所有的一切都在其中昭示。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/aca0b6948c84caa532e3a0880ecb8f28_3138327473056507908.mp3,
感兴趣的见闻···,"欸——你身边带着的这个小家伙，到底来自哪里?无论我用什么方法，都没法找到一丝关于她命运的踪迹。</p><p style=""white-space: pre-wrap;"">哈?你也不知道?",https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/65f0a3dd5f465e12f524c5b334926de3_2081859238047875422.mp3,
关于琴···,那位西风骑士团代理团长?她的「命之座」是「幼狮座」，象征着力量，还有过早担负的责任。「雄狮」早早离群，但她会继续成长，直到能完全继承狮群的荣耀。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/79aa1399c4fb4e35f0ed20d3d3a4b203_1249590184924810803.mp3,
关于阿贝多···,阿贝多?啊…我真羡慕他，只用专注于研究就好，不用管其他的杂事，真是美好的生活啊。如果那个老太婆脑筋正常一点，我应该也过着这种生活吧...,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/97e6bae45143c9bda11a0eda07a966b0_5076199582324611006.mp3,
关于可莉···,"你是说，艾莉丝的女儿啊。她住在西风骑士团，还有阿贝多照顾…怎么说呢，哎...她的「命之座」不愧是象征着幸运的「四叶草」啊，真羡慕.</p><p style=""white-space: pre-wrap;"">啊不过，要是我也有这么好的运气，首先就不会遇见那个老太婆了。",https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/aa198ab1d02bd664d62bde27f8f39363_7815912139918927935.mp3,
关于迪卢克···,"迪卢克·莱艮芬德。「夜枭」是他的「命之座」，象征着黑夜中的警觉，和孤独的守望。在他所认可的白昼来临之前，他都将孤独前行。</p><p style=""white-space: pre-wrap;"">等等，「夜枭」象不象征财富来着?",https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/57681911d0f312bcea0a34945adc4613_309828629435192487.mp3,
关于凯亚···,凯亚.亚尔伯里奇吗?他的「孔雀羽座」象征着高贵，但同时也象征着「华丽的掩饰」。他以为已经和过去一刀两断。 但到了命中注定的那天，他依然必须做出自己的选择。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/05f8dc80498730f7f006f29424f32ad6_2559318510443666203.mp3,
关于丽莎···,她的「命之座」以「沙漏」为名，象征着知识、时间与等价交换。一粒沙子落下，时间...或者说生命，就消逝一刹。如果想要止住沙粒奔流，只能平放沙漏，让它永不流动。嗨...简单来说，就是变着法偷懒啦。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/b0e3488ad50b5b2472446e29ecfb7a96_1659493001852398940.mp3,
关于温迪···,温迪?那个成天无所事事的吟游诗人?咦，他有什么有趣的吗?我占卜看看...咦，水占盘怎么什么也看不清，怎，怎么起风了，眼睛都睁不开了!我的帽子!衣服，衣服要被吹跑了!停下来!我不干了!我不干了!,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/9b98c88f8d6dad697fe7a250b7fa895b_958899907415607087.mp3,
想要了解莫娜·其一,你的意思是..想要闲聊?唔，我很少做这种浪费时间的事，而且稿子还有很多没写…嗯，不过，对象是你的话，也不是不行。呵呵，就当是换个心情吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/014ce062ae842d44412703541fa65d9b_1913040633347053594.mp3,
想要了解莫娜·其二,占卜的收入…？不要用钱财这种...「东西」来衡量占星术!你听好了，我的「水占术」可是这片提瓦特大陆上，唯一能窥探到真实命运的占卜术!无论是摩拉还是宝石，都无法用来称量「命运」！所以，不要再问这种蠢问题了!,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/9fddf53db834da48ed3274ebcfdb0b75_5947625840316831635.mp3,
想要了解莫娜·其三,我的占卜术?说了你也不明白，哼，不过...给你解释一下也不是不行。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/6c05b7d59a808d84630ee4ad9c69b600_949522881953276246.mp3,
想要了解莫娜·其四,阿斯托洛吉斯·莫娜·梅姬斯图斯。这是那个老太婆之前和我一起定的名字，她说这名字的拼写里有一些她很喜欢的要素。哼，不过她有时会叫我「梅姬」，和常用的「莫娜」不一样，更像是小名...喂!你不能这么叫!很害羞的！早知道...早知道就不告诉你了!,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/d35f925392d69c12ab31cbd38a35e2ad_2644753117264166270.mp3,
想要了解莫娜·其五,"占卜师有一个禁忌:在占卜时只陈述预言，绝不提出任何建议。以免自己也陷入别人的「命运」之中。但如果占卜对象是你，那这个「禁忌」就无所谓了。</p><p style=""white-space: pre-wrap;"">因为，我们的「命运」早就交织在一起了",https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/51c51caea831c6d2cc4478c5ab57d301_949522881953276246.mp3,
莫娜的爱好···,我的爱好?仰望星空。在这个真实得太过分的世界里，每个人都需要仰望星空，更何况，我还是个占星术士。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/de5940710e36ef9c8e051e52cd2b3e74_6107456037889333767.mp3,
莫娜的烦恼···,仪器修缮费，预订的星象仪要补款了，学术杂志的订购钱也没交，还有下个月的房租...到底先交哪个比较好。果然还是...先把星象仪的尾款补了，不然被抢购光了就糟糕了...,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/30232db0ad2b0bf3bfef35923e5b3ac6_5153736745042000274.mp3,
喜欢的食物···,沙拉，沙拉是天底下最棒的食物。原料便宜，容易做，饱肚子。而且吃起来很方便，在写稿或者修理仪器的时候，可以很快吃掉。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/f8e643ee43794aa6d6b26821c1fa5eab_6197720846945243609.mp3,
讨厌的食物···,各种...价钱很昂贵，吃起来又很麻烦的食物。因为，呃…用摩拉去满足不必要的食欲，是低俗又危险的。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/75442e55fe813b1253eda8c277c1efb7_2982132061774137349.mp3,
生日···,"生日快乐。这个袋子给你，里面有一个帮你渡过难关的「建议」。</p><p style=""white-space: pre-wrap;"">别着急打开，在往后的一年之内，这个袋子会有自己打开的机会。",https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/6bc19a183bfb33740cba30b913bfe0c9_7475095190513002777.mp3,
突破的感受·起,命中当如此，我早已预知到了。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/6e50cf71bec31b9652d9a0844f820674_8976364212683852516.mp3,
突破的感受·承,…再进一步，就能找到世界的真实了吗？,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/429264bd5d4707feab69059ec054c78d_8532567405166645528.mp3,
突破的感受·转,虚假之天，星空下的命运早已注定。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/b175aa887cb95a7d829364e58af1410c_382807300661227532.mp3,
突破的感受·合,水中之影，涟漪中窥见启明星升起。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/4359827/147ca73614e96fc1bcfe3742aff60106_6195297008377226856.mp3,
元素战技·其一,水中幻愿。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/fd9aad18806460ef6c20ccbf5e2b850d_2671291308866580133.mp3,
元素战技·其二,…命运的虚影。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/fc718a21b882d13a7cbb81eb6684a238_3603408036750373792.mp3,
元素战技·其三,命运，倒映水中。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/b6ebc93115975b548c9123de7427fe6c_8077803150342886720.mp3,
元素爆发·其一,命运，在此显现。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/be0316196cb11303bf1dd719b3209851_8063630136200892251.mp3,
元素爆发·其二,命定于此。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/8a4fd7ef7486528c2d55511ad62c6e6d_150000832303572532.mp3,
元素爆发·其三,天命既定！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/922fd73fda8f0b7d56446f81995b5834_3356527534435853252.mp3,
打开风之翼·其一,这样更能看清星空了…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/a881977d48289d49530481ea53800071_8791136908830400971.mp3,
打开宝箱·其一,希望这种好事能多来几次…,https://uploadstatic.mihoyo.com/ys-obc/2021/12/10/145906584/01308ae1a4e215e0e09f812f83fcf083_4672664079868172634.mp3,
打开宝箱·其二,房租和伙食费，都有着落了！,https://uploadstatic.mihoyo.com/ys-obc/2021/12/10/145906584/1d2beaa5d50db4d83f72da5f11ef5bbf_1732003124541462733.mp3,
打开宝箱·其三,呜…找到宝物的感觉真棒啊…,https://uploadstatic.mihoyo.com/ys-obc/2021/12/10/145906584/51850d083cc4cffd04d14cb5dd94eb41_2522233772018149368.mp3,
生命值低·其一,无法判断…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/3f0fc6d3005aafd82540e6a8f8d4c41e_1982054773263045815.mp3,
生命值低·其二,讨厌的命运…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/75f5560081dfe5ceea56030b63d8cd5a_7047344455150776481.mp3,
生命值低·其三,还没…推算到这！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/c7987432189a42e7e171babfcbf5aaa1_2971536267453544193.mp3,
倒下·其一,星空…黯淡…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/11c4a4b88eedce0e9bbbd1632cfa6cb9_1386245082194908648.mp3,
倒下·其二,无法违抗的…命运…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/5dd269038afd1485ae531bfd9efdfd2d_1300615553002894507.mp3,
倒下·其三,推算结束了…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/22722ab423dad2ba047c580ee72b915d_2754899689095879864.mp3,
普通受击·其一,烦人。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/2a489b655d500957d1c5989f397e674d_6911821763509110191.mp3,
重受击·其一,离我…远点！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/ea0a629640176c3a1c0de6520671c170_7169336831269031600.mp3,
加入队伍·其一,此乃，命运。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/386baeaf21dc0b275caf853338cb3dc5_1179725324118789841.mp3,
加入队伍·其二,真没办法。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/8b9fa7d8b2e471c0cdc0ddee51a4f76e_6793456559590488382.mp3,
加入队伍·其三,繁星，尽在掌握。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/87080ca527d5195b6d4a08034018ba93_1909880280574452323.mp3,